Energy[MeV]
0.232324
0.704401
1.18138
9.28055
0.148067
1.28401
4.58115
0.870235
181.877
213.039
0.40706
0.839715
0.0148589
0.480346
0.395147
7.35192
0.192452
38.9653
540.74
0.0541869
0.623513
11.0469
0.393803
1.52285
0.388924
0.887975
0.268979
2.79679
0.202968
0.23481
0.116622
1.75528
0.123706
0.0485184
41.3887
237.238
0.877947
0.121563
2.04987
26.5077
0.794346
0.875991
0.299394
0.234514
1.27196
0.57252
4.61501
0.640358
0.170971
1.6447
1.3019
0.207321
1.04783
0.892134
0.401152
278.179
1.08124
1.19033
0.0703698
1.71106
54.8476
163.078
0.49924
0.474463
3.15145
0.843098
0.0751533
1.40884
0.314852
17.5953
27.8615
0.025361
0.620524
2.88663
0.425166
33.7337
0.123067
2.55861
4.23687
0.604326
0.33178
2.44847
0.706338
31.7794
0.834336
3.06224
3.36142
1.05888
0.770119
0.728634
0.622133
0.841627
0.0668288
6.57778
1.75763
0.0504917
0.239732
170.992
1.0014
3.6584
0.52687
0.970816
11.8424
14.5854
15.2352
0.46919
0.106862
28.372
0.935947
48.1445
490.696
0.540868
0.480451
5.17909
2.01446
15.5324
0.270645
1.32679
0.620379
14.0904
12.0215
341.195
0.0577608
1.50603
12.153
0.165081
3.645
149.146
0.879436
8.43813
80.9362
0.556131
0.141469
0.444292
6.21896
0.294122
1.05173
0.272091
1.41125
19.4194
153.522
0.342459
0.183075
1.69988
1.23524
2.1052
4.509
12.6969
0.439924
0.15211
0.715373
0.653783
5.07476
1.35897
8.23149
298.151
0.343468
1.30572
1.77895
62.5883
0.379375
1.36385
0.377545
9.0913
1.09327
40.6168
43.2981
0.0282531
0.576336
2.93203
0.43386
0.169778
1.63853
1.85071
0.957047
0.882383
1.16756
82.3373
118.028
0.438526
0.319557
1.77003
2.98662
0.0940701
1.93534
0.715781
1.13205
1.8183
0.938854
1.61602
1.01082
31.3733
0.134564
0.645657
1.03187
58.6129
98.3935
129.509
0.933752
0.960274
1.62623
1.17742
0.156298
111.491
260.127
0.826304
1.35596
2.33076
2.36736
1.59358
26.38
89.7615
0.702389
3.28439
0.405828
0.375592
1.24924
1.11518
0.900455
4.15911
1.70671
0.242292
0.292554
0.969464
3.19482
4.65921
1.35186
0.653061
3.19898
0.313134
0.90016
0.249329
2.39382
0.0932935
