Energy[MeV]
0.796254
1.29285
1.06972
1.34353
1.58811
1.79818
0.541969
0.40872
2.0121
3.30055
0.957898
0.077048
3.50969
0.895205
1.40805
0.820317
0.818382
0.297496
0.61717
1.4232
0.329094
1.90557
2.69314
2.84855
2.9895
3.07929
0.235587
1.02719
0.101133
0.295998
7.91169
0.733506
0.241068
1.08206
0.275685
0.528394
0.116805
1.4428
35.5826
0.9521
1.22337
13.9627
83.54
291.538
0.79703
0.824017
0.150107
1.32478
0.306537
1.41907
0.559768
0.488407
2.3924
0.609205
0.393514
0.156953
3.63059
0.964883
4.64153
0.432518
0.113881
0.403238
1.33219
0.402598
1.1792
1.2521
1.26981
3.11534
1.59289
246.543
0.301979
0.468034
1.1496
1.41602
1.7017
0.373321
0.78818
2.55771
0.299269
3.58051
3.70643
0.275169
0.324715
4.52875
0.195087
0.705018
0.510439
8.89072
174.799
0.487355
0.11879
1.29503
1.55414
1.79239
2.28823
2.5759
1.51797
3.14353
3.48351
1.95422
0.927007
3.87953
3.92427
4.1249
4.78704
0.120608
1.09682
6.82078
9.3231
0.227896
1.71699
10.4221
11.1262
12.1493
0.317454
1.67713
14.0813
108.374
0.118788
0.517326
0.697681
1.20386
0.3176
1.3907
1.27115
3.15633
1.42123
1.36287
0.554496
3.18512
0.0777684
0.164751
0.139443
0.646061
18.5084
0.114246
0.158832
0.388602
1.38222
2.10061
0.197213
0.292562
1.66614
1.96501
2.3184
2.67212
4.77793
0.565101
1.29877
2.17643
0.518668
2.94926
1.02621
3.42906
3.33668
0.515363
1.23657
4.12813
4.72711
5.28685
9.11766
0.108725
1.38825
10.2167
0.702963
1.27375
19.1204
0.326835
1.35462
2.11234
2.43304
0.451728
42.0835
0.339993
0.516457
1.12535
3.44218
586.903
0.15444
1.26904
2.36656
2.50631
2.66166
0.40284
0.655923
0.952323
6.71494
0.594415
0.911324
1.1654
1.57353
7.02116
0.150064
1.32803
1.54121
1.59611
17.6179
0.332986
0.773789
1.74687
1.48191
0.5779
32.3729
0.726978
0.756505
1.06985
1.3621
1.4417
1.4575
1.73502
1.95572
2.30102
2.973
0.262293
3.43238
1.05724
1.0059
6.61524
0.900476
7.85155
9.11817
12.0338
15.7857
0.440286
0.844711
1.54802
0.107685
5.59903
0.0212906
